,class,cap_shape,cap_surface,cap_color,bruises,odor,gill_attachment,gill_spacing,gill_size,gill_color,stalk_shape,stalk_root,stalk_surface_above_ring,stalk_surface_below_ring,stalk_color_above_ring,stalk_color_below_ring,veil_type,veil_color,ring_number,ring_type,spore_print_color,population,habitat,
4934,1,2,2,3,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,4,1,1
4935,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,1,1
4936,1,2,3,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4,1
4937,1,5,3,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,1,1
4938,1,5,3,4,0,7,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,4,1
4939,0,3,2,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6,0
4940,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0,1
4941,1,5,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,4,1
4942,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,5,4,1
4943,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,0,1
4944,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1,1
4945,0,3,2,5,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6,0
4946,1,2,3,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0,1
4947,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,0,1
4948,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0,1
4949,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4,1
4950,1,2,2,0,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,4,5,1
4951,0,2,2,0,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6,0
4952,1,2,2,8,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,3,5,1
4953,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4,1
4954,1,5,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,4,1
4955,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4,1
4956,1,2,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,1,1
4957,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,0,1
4958,1,5,2,0,1,2,1,0,0,3,1,1,2,2,7,7,0,2,1,4,1,4,5,1
4959,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,4,1
4960,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,0,1
4961,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,1,1
4962,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,0,1
4963,1,2,2,3,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,3,5,1
4964,0,2,2,0,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6,0
4965,0,5,2,5,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6,0
4966,0,3,2,4,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6,0
4967,1,2,3,5,1,5,1,0,0,2,0,1,2,2,7,7,0,2,2,4,5,4,1,1
4968,1,2,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,4,1
4969,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,4,1
4970,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,1,1
4971,1,2,0,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,0,1
4972,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,4,1
4973,1,2,0,3,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0,1
4974,1,2,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0,1
4975,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,0,0,2,1,2,1,4,0,1
4976,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,1,1
4977,1,2,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,1,1
4978,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,0,1
4979,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,5,4,1
4980,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,4,1,1
4981,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0,1
4982,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,4,1
4983,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,5,4,1
4984,0,2,3,7,0,5,1,0,1,10,0,0,2,0,7,7,0,2,1,1,1,5,0,0
4985,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,1,1
4986,1,5,3,4,0,8,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,2,1
4987,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,4,1,1
4988,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,4,1
4989,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1,1
4990,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,0,1
4991,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,0,1
4992,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,4,1
4993,0,2,2,0,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6,0
4994,1,2,0,3,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,4,1
4995,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0,1
4996,0,5,2,4,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6,0
4997,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,4,1
4998,1,5,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,4,0,1
4999,1,5,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1
5000,1,2,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0,1
5001,1,5,3,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0,1
5002,1,0,2,0,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1,1
5003,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,4,0,1
5004,1,2,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0,1
5005,0,2,3,7,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,5,0,0
5006,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1,1
5007,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1,1
5008,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,1,1
5009,1,5,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0,1
5010,0,5,3,2,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6,0
5011,1,2,0,3,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,1,1
5012,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,1,1
5013,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,4,1
5014,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,4,4,1
5015,0,3,2,0,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6,0
5016,1,2,3,9,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,0,1
5017,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,4,1
5018,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0,1
5019,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,4,4,1
5020,1,2,2,8,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,5,1
5021,1,5,2,3,0,1,1,0,1,7,0,1,2,2,7,7,0,2,1,4,3,4,0,1
5022,1,2,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,0,1
5023,0,2,3,7,0,5,1,0,1,7,0,0,2,0,7,7,0,2,1,1,1,4,0,0
5024,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,5,0,1
5025,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,0,1
5026,1,5,0,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,4,1,1
5027,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4,1
5028,1,5,2,3,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,5,1
5029,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,0,1
5030,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,4,1
5031,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,4,0,2,1,2,1,5,0,1
5032,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,0,1
5033,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,1,1
5034,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,0,1
5035,1,5,0,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1,1
5036,1,5,3,9,0,2,1,0,0,2,0,1,1,1,6,4,0,2,1,2,1,5,4,1
5037,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,1,1
5038,1,2,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,5,0,1
5039,1,5,3,3,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4,1
5040,1,2,0,9,0,2,1,0,0,2,0,1,1,1,6,6,0,2,1,2,1,4,4,1
5041,1,5,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2,1
5042,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,5,4,1
5043,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,4,1
5044,1,2,2,0,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,4,1,1
5045,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,4,0,1
5046,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,4,1
5047,1,5,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,5,4,1
5048,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,0,1
5049,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,0,1
5050,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,4,0,1
5051,1,5,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,2,1
5052,0,3,3,0,1,5,1,0,0,1,0,0,2,2,2,7,0,2,2,0,7,1,6,0
5053,0,2,3,0,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6,0
5054,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,0,1
5055,1,2,0,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,4,1
5056,1,5,3,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1,1
5057,1,2,3,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,1,1
5058,1,5,2,0,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,3,5,1
5059,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,4,1
5060,1,5,2,8,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,3,5,1
5061,1,5,0,9,0,2,1,0,0,7,0,1,1,1,0,4,0,2,1,2,1,4,4,1
5062,1,5,3,3,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,4,1
5063,1,5,2,8,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,3,5,1
5064,1,2,2,0,1,2,1,0,0,7,1,1,0,0,7,7,0,2,1,4,1,3,1,1
5065,1,5,2,8,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,3,5,1
5066,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,0,1
5067,1,2,3,3,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,4,1
5068,1,5,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,1,1
5069,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,4,1
5070,0,5,3,8,0,5,1,0,1,9,0,0,2,0,7,7,0,2,1,1,1,5,0,0
5071,0,5,2,2,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6,0
5072,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,1,1
5073,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,4,1,1
5074,1,5,3,4,0,8,1,0,1,0,1,0,1,2,6,7,0,2,1,0,7,4,2,1
5075,1,5,3,3,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,4,1
5076,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4,1
5077,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,4,0,2,1,2,1,4,4,1
5078,1,2,0,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,5,0,1
5079,0,2,0,2,1,5,1,0,0,5,1,1,2,2,3,7,0,2,1,4,3,5,0,0
5080,1,5,3,9,0,2,1,0,0,7,0,1,1,1,4,0,0,2,1,2,1,5,1,1
5081,1,2,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,0,1
5082,1,2,0,3,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,4,1
5083,1,5,3,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,5,1,1
5084,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,4,1
5085,1,3,0,9,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0,1
5086,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,0,0,2,1,2,1,5,1,1
5087,0,3,0,1,0,5,1,1,1,10,0,1,0,2,7,4,0,2,1,0,7,4,2,0
5088,1,2,0,3,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,4,1
5089,1,2,3,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,4,1
5090,1,5,3,3,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,0,1
5091,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,4,4,1
5092,1,2,0,9,0,2,1,0,0,3,0,1,1,1,6,6,0,2,1,2,1,4,1,1
5093,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,4,0,1
5094,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,0,1
5095,1,2,0,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,4,4,1
5096,1,5,3,9,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,5,0,1
5097,1,0,3,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1,1
5098,0,3,3,5,1,5,1,0,0,1,0,0,2,2,7,7,0,2,2,0,7,1,6,0
5099,1,5,3,9,0,2,1,0,0,2,0,1,1,1,0,0,0,2,1,2,1,4,4,1
5100,1,5,0,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,1,1
5101,0,3,3,0,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6,0
5102,1,2,3,9,0,2,1,0,0,7,0,1,1,1,4,4,0,2,1,2,1,5,0,1
5103,1,5,2,8,1,2,1,0,0,7,1,1,2,2,7,7,0,2,1,4,1,3,5,1
5104,1,5,3,4,0,7,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1
5105,1,5,3,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,0,1
5106,1,5,3,2,0,8,1,0,1,0,1,0,1,1,7,7,0,2,1,0,7,4,4,1
5107,1,2,1,8,1,5,1,1,1,10,0,1,2,2,7,7,0,2,1,4,7,1,2,1
5108,1,5,2,3,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,4,5,1
5109,0,2,3,1,0,5,1,1,1,10,0,1,0,2,7,4,0,2,1,0,7,4,2,0
5110,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,0,0,2,1,2,1,5,1,1
5111,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,4,0,1
5112,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,5,4,1
5113,0,2,3,5,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6,0
5114,1,5,2,0,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,4,1,1
5115,1,5,2,3,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,3,1,1
5116,1,5,3,2,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1
5117,0,3,3,1,0,5,1,1,1,10,0,1,2,0,7,4,0,2,1,0,7,4,2,0
5118,1,5,2,8,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,3,5,1
5119,1,5,2,8,1,2,1,0,0,3,1,1,2,0,7,7,0,2,1,4,1,4,1,1
5120,1,2,2,0,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,4,5,1
5121,1,2,2,0,1,2,1,0,0,7,1,1,2,2,7,7,0,2,1,4,1,4,1,1
5122,0,3,3,1,0,5,1,1,1,10,0,1,0,2,7,4,0,2,1,0,7,4,2,0
5123,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,0,1
5124,1,2,2,8,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,4,1,1
5125,1,2,2,3,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,5,1
5126,1,1,1,8,1,5,1,1,1,10,0,1,2,2,7,7,0,2,1,4,7,1,2,1
5127,1,5,2,3,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,3,5,1
5128,1,0,1,8,1,5,1,1,1,10,0,1,2,2,7,7,0,2,1,4,7,1,2,1
5129,1,5,2,0,1,2,1,0,0,7,1,1,2,2,7,7,0,2,1,4,1,4,1,1
5130,1,2,2,8,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,3,5,1
5131,1,0,0,9,0,5,1,0,1,10,0,0,1,3,7,8,0,2,1,0,7,4,0,1
5132,1,5,3,4,0,7,1,0,1,0,1,0,2,2,7,6,0,2,1,0,7,4,0,1
5133,1,5,3,4,0,8,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,0,1
5134,0,3,2,4,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6,0
5135,0,3,3,0,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6,0
5136,1,2,2,8,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,4,1,1
5137,1,2,2,0,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,3,1
5138,1,2,3,9,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,4,1
5139,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,4,0,2,1,2,1,5,1,1
5140,1,2,2,0,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,1,1
5141,1,5,3,4,0,2,1,0,1,0,1,0,1,2,6,6,0,2,1,0,7,4,4,1
5142,1,5,3,2,0,8,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,4,1
5143,1,2,0,3,0,2,1,0,0,7,0,1,1,1,0,0,0,2,1,2,1,5,0,1
5144,0,5,2,2,1,5,1,0,0,1,0,0,2,2,2,7,0,2,2,0,7,1,6,0
5145,1,5,3,4,0,2,1,0,1,0,1,0,1,1,6,6,0,2,1,0,7,4,2,1
5146,1,5,0,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,1,1
5147,1,5,3,4,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0,1
5148,0,2,0,4,0,5,1,1,1,10,0,1,2,0,7,4,0,2,1,0,7,4,2,0
5149,1,5,3,4,0,2,1,0,1,0,1,0,2,1,7,6,0,2,1,0,7,4,4,1
5150,0,5,2,0,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6,0
5151,0,2,3,4,1,5,1,0,0,10,0,0,2,2,7,2,0,2,2,0,7,1,6,0
5152,1,2,3,9,0,2,1,0,0,2,0,1,1,1,6,0,0,2,1,2,1,5,4,1
5153,1,2,3,0,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,3,1
5154,1,5,3,4,0,5,1,0,1,10,0,0,1,3,7,8,0,2,1,0,7,4,0,1
5155,1,5,3,4,0,8,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1
5156,1,5,2,0,1,2,1,0,0,10,1,1,2,2,7,7,0,2,1,4,1,3,1,1
5157,1,5,2,0,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,4,1,1
5158,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,4,0,2,1,2,1,5,4,1
5159,1,2,2,3,1,2,1,0,0,10,1,1,2,0,7,7,0,2,1,4,1,4,1,1
5160,1,5,3,4,0,2,1,0,1,0,1,0,2,1,7,7,0,2,1,0,7,4,2,1
5161,1,5,2,0,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,4,1,1
5162,1,2,0,4,0,5,1,0,1,10,0,0,1,3,7,8,0,2,1,0,7,4,0,1
5163,0,5,3,2,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6,0
5164,1,2,2,0,1,2,1,0,0,10,1,1,0,0,7,7,0,2,1,4,1,3,1,1
5165,1,2,2,8,1,2,1,0,0,7,1,1,0,2,7,7,0,2,1,4,1,3,1,1
5166,0,3,3,2,1,5,1,0,0,10,0,0,2,2,2,2,0,2,2,0,7,1,6,0
5167,1,5,0,9,0,2,1,0,0,7,0,1,1,1,4,6,0,2,1,2,1,5,4,1
5168,1,5,0,4,0,5,1,0,1,10,0,0,1,3,7,4,0,2,1,0,7,4,0,1
5169,0,5,3,4,1,5,1,0,0,1,0,0,2,2,2,7,0,2,2,0,7,1,6,0
5170,1,5,3,3,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,5,1,1
5171,1,2,2,0,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,4,1,1
5172,1,2,2,0,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,3,1,1
5173,1,2,3,9,0,2,1,0,0,3,0,1,1,1,0,6,0,2,1,2,1,4,1,1
5174,1,2,3,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,0,1
5175,0,5,2,5,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,0,7,1,6,0
5176,0,2,2,5,1,5,1,0,0,1,0,0,2,2,2,2,0,2,2,0,7,1,6,0
5177,1,0,3,8,1,5,1,0,0,8,0,1,2,2,7,7,0,2,2,4,5,4,1,1
5178,0,5,3,1,0,5,1,1,1,10,0,1,0,0,7,4,0,2,1,0,7,4,2,0
5179,0,2,2,4,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6,0
5180,1,5,2,0,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,4,5,1
5181,1,5,2,3,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,4,1,1
5182,1,2,3,9,0,2,1,0,0,2,0,1,1,1,0,6,0,2,1,2,1,5,0,1
5183,1,5,2,0,1,2,1,0,0,10,1,1,0,2,7,7,0,2,1,4,1,4,5,1
5184,1,5,2,8,1,2,1,0,0,7,1,1,2,2,7,7,0,2,1,4,1,3,1,1
5185,0,2,3,1,0,5,1,1,1,10,0,1,2,0,7,4,0,2,1,0,7,4,2,0
5186,1,5,3,2,0,8,1,0,1,0,1,0,1,2,7,7,0,2,1,0,7,4,0,1
5187,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,6,0,2,1,2,1,5,0,1
5188,0,5,3,8,0,5,1,0,1,3,0,0,2,0,7,7,0,2,1,1,1,4,0,0
5189,1,5,3,9,0,2,1,0,0,7,0,1,1,1,0,6,0,2,1,2,1,4,4,1
5190,1,2,3,5,1,5,1,0,0,10,0,1,2,2,7,7,0,2,2,4,5,4,1,1
5191,1,2,2,3,1,2,1,0,0,3,1,1,0,2,7,7,0,2,1,4,1,4,5,1
5192,1,5,3,4,0,7,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,0,1
5193,0,3,2,5,1,5,1,0,0,10,0,0,2,2,2,7,0,2,2,0,7,1,6,0
5194,1,5,3,4,0,2,1,0,1,0,1,0,1,1,7,6,0,2,1,0,7,4,2,1
5195,1,5,3,3,0,2,1,0,0,2,0,1,1,1,4,0,0,2,1,2,1,4,4,1
5196,1,2,2,0,1,2,1,0,0,3,1,1,0,0,7,7,0,2,1,4,1,3,5,1
5197,0,3,3,5,1,5,1,0,0,1,0,0,2,2,7,2,0,2,2,0,7,1,6,0
5198,1,5,0,9,0,2,1,0,0,3,0,1,1,1,6,0,0,2,1,2,1,4,4,1
5199,1,2,3,3,0,2,1,0,0,2,0,1,1,1,4,4,0,2,1,2,1,4,1,1
5200,1,2,0,3,0,2,1,0,0,2,0,1,1,1,4,6,0,2,1,2,1,5,0,1
5201,1,5,2,0,1,2,1,0,0,7,1,1,2,0,7,7,0,2,1,4,1,3,1,1
5202,1,5,3,4,0,2,1,0,1,0,1,0,2,2,7,7,0,2,1,0,7,4,4,1
5203,1,5,3,9,0,2,1,0,0,7,0,1,1,1,6,6,0,2,1,2,1,4,0,1
5204,1,2,0,9,0,2,1,0,0,3,0,1,1,1,4,4,0,2,1,2,1,4,0,1
